customer_id,recipe_name,match_pct,have_items,need_items,minutes
WMT_00824,Abuelito Wato S Grilled Cheese,25.0,butter,"gouda cheese, sandwich bread, tomatoes",12
WMT_00825,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00825,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00825,Blarney Grilled Cheese   Chutney Sandwich,50.0,"butter, cheese","major grey chutney, sandwich bread",8
WMT_00826,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00826,Baked Salmon Fish Sticks,0.0,,"black pepper, garlic powder, salmon fillet, skim milk, yellow cornmeal",45
WMT_00826,Bacon Wrapped  Cream Cheese Stuffed Chicken Breasts,0.0,,"bacon, boneless skinless chicken breast, cream cheese, green onion",50
WMT_00827,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00827,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00827,Bbq Popcorn,9.1,paper,"barbecue sauce, black pepper, canola oil, chili powder, ground cumin, onion powder, parmesan cheese, popcorn, salt, shortening",15
WMT_00828,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00828,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00828,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00829,Blasted Broccoli,0.0,,"balsamic vinegar, broccoli florets, olive oil, sea salt",13
WMT_00829,Broccoli  Walnut   Blue Cheese Pasta,0.0,,"blue cheese, broccoli florets, lemon juice, olive oil, penne pasta, walnuts",15
WMT_00829,Broccoli Mac   Lazy Delicious,0.0,,"dijon mustard, extra-sharp cheddar cheese, flour, frozen broccoli florets, garlic cloves, hot sauce, low fat cottage cheese, macaroni, milk, olive oil, onion, salt and pepper",30
WMT_00830,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00830,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00830,Black Currant   Vanilla Punch,0.0,,"apple juice, blackcurrant tea bags, sparkling water, vanilla tea bags",12
WMT_00831,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00831,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00831,Abuelito Wato S Grilled Cheese,25.0,butter,"gouda cheese, sandwich bread, tomatoes",12
WMT_00832,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00832,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00832,Breaded Oysters,0.0,,"breadcrumbs, eggs, lemon slices, margarine, oyster, pepper, salt, tartar sauce, water, wax paper",55
WMT_00833,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00833,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00833,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00834,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00834,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00834,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00835,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00835,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_00835,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00836,Balsamic Bbq Sauce,0.0,,"balsamic vinegar, brown sugar, catsup, diced tomatoes, olive oil, onions, pepper, salt, tomato paste, worcestershire sauce",55
WMT_00836,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00836,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_00837,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00837,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_00837,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00838,Blue Cheese Chicken Italiano,0.0,,"blue cheese, boneless skinless chicken breasts, frozen pizza, garlic, mozzarella cheese, mushroom soup, sour cream",70
WMT_00838,Bbq Style Chick Pizza Pie,0.0,,"barbecue sauce, chicken breast, provel cheese, thin pizza crust",20
WMT_00838,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00839,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00839,Amaretto Stone Sour,0.0,,"amaretto, orange juice, sour mix",1
WMT_00839,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00840,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00840,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00840,Buffalo Fries,0.0,,"blue cheese, butter, frozen french fries, hot sauce, ranch dressing, white vinegar",23
WMT_00841,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00841,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00841,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00842,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00842,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00842,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00843,Broiled Cheese Toast,25.0,butter,"american cheese, white bread, white sugar",7
WMT_00843,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00843,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00844,Baked Burritos,25.0,"cheese, onion","burrito-size flour tortillas, hamburger, jalapeno, pinto beans, salsa, southwest seasoning",40
WMT_00844,Beer Dip,25.0,onion,"beer, blue cheese, cream cheese",15
WMT_00844,Blue Cheese Ball,20.0,onion,"blue cheese, cream cheese, garlic salt, worcestershire sauce",20
WMT_00845,German  Barbecued Carrots,25.0,sugar,"bacon, carrot, tomato soup",55
WMT_00845,Balsamic Bbq Sauce,0.0,,"balsamic vinegar, brown sugar, catsup, diced tomatoes, olive oil, onions, pepper, salt, tomato paste, worcestershire sauce",55
WMT_00845,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00846,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00846,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00846,Acadia S Velveeta Mac   Cheese,16.7,butter,"cooper sharp cheese, light cream, low-fat milk, macaroni, velveeta cheese slices",50
WMT_00847,Bacon And Brown Sugar Infused Tilapia,40.0,"bacon, butter","brown sugar, salt and pepper, tilapia fillets",15
WMT_00847,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00847,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_00848,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00848,Artichoke Dip That S Always In Demand,0.0,,"artichoke hearts packed in oil, garlic cloves, mayonnaise, parmesan cheese, round sourdough loaf",20
WMT_00848,Asian Tilapia,0.0,,"crushed pineapple, green onions, soy sauce, tilapia fillets",15
WMT_00849,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00849,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_00849,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00850,Best Vegemite Sandwiches,25.0,butter,"potato chips, vegemite, white bread",5
WMT_00850,Buttery Cookies,20.0,butter,"all-purpose flour, potato chips, sugar, vanilla sugar",31
WMT_00850,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00851,Bacon Wrapped  Cream Cheese Stuffed Chicken Breasts,25.0,bacon,"boneless skinless chicken breast, cream cheese, green onion",50
WMT_00851,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00851,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_00852,Blue Cheese Chicken Italiano,0.0,,"blue cheese, boneless skinless chicken breasts, frozen pizza, garlic, mozzarella cheese, mushroom soup, sour cream",70
WMT_00852,Bacon And Brown Sugar Infused Tilapia,40.0,"bacon, butter","brown sugar, salt and pepper, tilapia fillets",15
WMT_00852,Asian Tilapia,0.0,,"crushed pineapple, green onions, soy sauce, tilapia fillets",15
WMT_00853,Another Broccoli Chicken  Brassica Oleracea  Gallus Domesticus,0.0,,"basil, boneless skinless chicken breast, frozen broccoli florets, garlic salt, italian salad dressing, water",20
WMT_00853,Broccoli Ala Ritz Casserole,0.0,,"frozen broccoli florets, margarine, ritz crackers, velveeta cheese",25
WMT_00853,Broccoli Cheddar Chicken Bundles,20.0,bacon,"boneless skinless chicken thighs, cheddar cheese, frozen broccoli florets, shake-n-bake",40
WMT_00854,A Secret Ingredient To Southern Style  Sweet Tea,33.3,sugar,"tea bags, water",15
WMT_00854,Afghan Tea   An Authentic Family Recipe,25.0,sugar,"green cardamom pods, tea bags, whole milk",7
WMT_00854,Another Southern Iced Tea,33.3,sugar,"family-size tea bags, water",7
WMT_00855,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00855,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00855,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00856,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00856,Best Four Cheese Pasta,0.0,,"diced tomatoes, fontina cheese, gorgonzola, heavy cream, kosher salt, mozzarella cheese, parmesan cheese, penne pasta",14
WMT_00856,Baked Pasta,0.0,,"cottage cheese, egg, ground beef, mozzarella cheese, onion, parmesan cheese, penne pasta, spaghetti sauce",45
WMT_00857,Bacon And Brown Sugar Infused Tilapia,20.0,bacon,"brown sugar, butter, salt and pepper, tilapia fillets",15
WMT_00857,Apple Orange Glazed Chicken For Two,0.0,,"apple butter, boneless skinless chicken breast halves, butter, cornstarch, ground mustard, orange juice, pepper, red wine vinegar, salt, soy sauce",30
WMT_00857,Baked Boneless Skinless Chicken Breasts With Ginger Marinade,0.0,,"apple juice, boneless skinless chicken breasts, cayenne, fresh ginger, frozen orange juice, garlic powder, green onions, lemons, onion powder, pepper",70
WMT_00858,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00858,Bacon Cheese Fries,20.0,bacon,"cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00858,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,20.0,bacon,"frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00859,Amazing Italian Tomato Soup,12.5,celery,"chicken broth, fire-roasted tomatoes, ground beef, italian seasoning, minced garlic clove, onion, roma tomatoes",50
WMT_00859,Audrey Hepburn S Favorite Spaghetti Al Pomodoro,22.2,"carrots, celery","fresh basil, garlic cloves, onion, parmesan cheese, roma tomatoes, spaghetti noodles, virgin olive oil",80
WMT_00859,Banana Pudding  Raw Recipe,66.7,"avocado, bananas",pistachios,5
WMT_00860,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00860,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00860,Black Currant   Vanilla Punch,0.0,,"apple juice, blackcurrant tea bags, sparkling water, vanilla tea bags",12
WMT_00861,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00861,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00861,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00862,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_00862,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00862,Browned Butter And Hazelnut Mashed Potatoes,14.3,milk,"black pepper, greek yogurt, hazelnuts, kosher salt, russet potatoes, unsalted butter",40
WMT_00863,Asian Beef Salad,14.3,cucumber,"baby spinach, bean sprouts, beef flank steak, carrots, cashews, light asian vinaigrette",20
WMT_00863,Skordy  New Potatoes W Rosemary Lemon   Olive Oi,0.0,,"garlic cloves, lemon, juice of, lemon, zest of, new potatoes, olive oil, rosemary",35
WMT_00863,Cajun Fish With Spinach,14.3,spinach,"creole seasoning, garlic cloves, onion, roma tomatoes, sweet potatoes, white fish fillet",60
WMT_00864,Avocado Tzatziki,42.9,"avocado, cucumber, garlic","extra virgin olive oil, fresh lemon juice, plain yogurt, salt",75
WMT_00864,Cabbage And Bacon,20.0,onion,"bacon, bell pepper, black pepper, cabbage",35
WMT_00864,Brazilian Vinaigrette,16.7,onion,"green bell pepper, olive oil, red bell pepper, tomatoes, white wine vinegar",10
WMT_00865,Berry Healthy Smoothie  High Protein,25.0,milk,"blackberry, blueberries, greek yogurt",6
WMT_00865,Brownie Bottom Cheesecake,16.7,eggs,"brownie mix, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00865,Aim S Favorite Pickle Cheese Melt,25.0,butter,"american cheese, dill pickle slices, white bread",10
WMT_00866,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00866,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00866,Black Currant   Vanilla Punch,0.0,,"apple juice, blackcurrant tea bags, sparkling water, vanilla tea bags",12
WMT_00867,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00867,Buttermilk Baked Eggs,0.0,,"buttermilk, eggs, salt and pepper, sandwich bread",20
WMT_00867,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00868,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00868,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00868,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00869,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00869,Asian Tilapia,0.0,,"crushed pineapple, green onions, soy sauce, tilapia fillets",15
WMT_00869,Bacon And Brown Sugar Infused Tilapia,20.0,bacon,"brown sugar, butter, salt and pepper, tilapia fillets",15
WMT_00870,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00870,Brownie Bottom Cheesecake,0.0,,"brownie mix, eggs, philadelphia cream cheese, sour cream, sugar, vanilla",85
WMT_00870,Bacon Broccoli Cheese Ball,0.0,,"bacon, broccoli floret, cheddar cheese, cracker, pepper, philadelphia cream cheese",15
WMT_00871,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00871,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00871,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00872,Avocado Mashed Potatoes,42.9,"lemon, pepper, potatoes","avocados, butter, garlic cloves, salt",30
WMT_00872,Broccoli Coleslaw,33.3,"broccoli, carrots, cucumber","green cabbage, italian dressing, mayonnaise, red cabbage, sugar, vinegar",10
WMT_00872,Aunt Teresa S Chicken,20.0,carrots,"chicken thighs, condensed cream of mushroom soup, green bell pepper, onion",70
WMT_00873,Apple Julep,0.0,,"apple juice, fresh mint leaves, lemon juice, orange juice, pineapple juice",5
WMT_00873,Baby S Jungle Juice,0.0,,"apple juice, baby banana puree, orange juice, plain yogurt",10
WMT_00873,Canyon Ranch Fruit Gazpacho,12.5,orange,"apple juice, black pepper, blueberries, grapes, orange juice, pineapple, strawberry",25
WMT_00874,Black Currant   Vanilla Punch,0.0,,"apple juice, blackcurrant tea bags, sparkling water, vanilla tea bags",12
WMT_00874,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00874,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00875,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00875,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00875,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00876,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00876,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00876,Bbq Popcorn,9.1,paper,"barbecue sauce, black pepper, canola oil, chili powder, ground cumin, onion powder, parmesan cheese, popcorn, salt, shortening",15
WMT_00877,Amazing Italian Tomato Soup,12.5,celery,"chicken broth, fire-roasted tomatoes, ground beef, italian seasoning, minced garlic clove, onion, roma tomatoes",50
WMT_00877,Blue Ribbon Fresh Salsa,0.0,,"fresh cilantro, fresh garlic clove, fresh lime juice, green bell pepper, jalapeno peppers, red bell pepper, roma tomatoes, salt, yellow onion, yellow pepper",11
WMT_00877,Bachelor Pasta,9.1,garlic,"basil, cheese, cooked spaghetti, green bell pepper, mushroom, olive oil, onion, red bell pepper, roma tomatoes, sausage",17
WMT_00878,Captain S Tilapia,14.3,onion,"cooking spray, fresh basil leaves, garlic clove, roma tomatoes, salt and pepper, tilapia fillets",27
WMT_00878,Bachelor Pasta,9.1,onion,"basil, cheese, cooked spaghetti, garlic, green bell pepper, mushroom, olive oil, red bell pepper, roma tomatoes, sausage",17
WMT_00878,Alton Brown S Guacamole,11.1,onion,"cayenne, cilantro, garlic clove, ground cumin, hass avocadoes, kosher salt, lime, juice of, roma tomatoes",80
WMT_00879,Aunt Teresa S Chicken,20.0,carrots,"chicken thighs, condensed cream of mushroom soup, green bell pepper, onion",70
WMT_00879,Baked Spinach Dip,0.0,,"frozen chopped spinach, jalapeno pepper, red bell pepper, roma tomatoes, salt, soy cream cheese, soymilk, sweet onion",35
WMT_00879,Blue Ribbon Fresh Salsa,0.0,,"fresh cilantro, fresh garlic clove, fresh lime juice, green bell pepper, jalapeno peppers, red bell pepper, roma tomatoes, salt, yellow onion, yellow pepper",11
WMT_00880,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00880,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00880,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00881,Black Currant   Vanilla Punch,0.0,,"apple juice, blackcurrant tea bags, sparkling water, vanilla tea bags",12
WMT_00881,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00881,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
WMT_00882,Asian Noodle Bowl With Sesame Salmon,18.2,"carrots, cucumber","cilantro, green onion, red onion, rice wine vinegar, roma tomatoes, sesame seeds, skinless salmon fillet, teriyaki sauce, vermicelli",40
WMT_00882,Bachelor Pasta,9.1,onion,"basil, cheese, cooked spaghetti, garlic, green bell pepper, mushroom, olive oil, red bell pepper, roma tomatoes, sausage",17
WMT_00882,Alton Brown S Guacamole,11.1,onion,"cayenne, cilantro, garlic clove, ground cumin, hass avocadoes, kosher salt, lime, juice of, roma tomatoes",80
WMT_00883,Baked Pasta With Sun Dried Tomatoes And Ricotta Cheese,0.0,,"diced tomatoes, garlic cloves, ground black pepper, olive oil, onion, paprika, parmesan cheese, penne pasta, ricotta cheese, salt, sun-dried tomato",45
WMT_00883,Baked Penne With Meat Sauce,0.0,,"black pepper, crushed red pepper flakes, diced tomatoes, dried oregano, dry penne pasta, dry red wine, lean ground beef, onion, pitted ripe olives, reduced-fat mozzarella cheese, tomato paste",60
WMT_00883,Cambria S Penne Arrabiata,0.0,,"breadcrumbs, chicken cutlet, diced tomatoes with garlic and olive oil, dry penne pasta, eggs, fresh basil, garlic cloves, garlic powder, olive oil, pepper, red pepper flakes, salt, tomato sauce",45
WMT_00884,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00884,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00884,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00885,A  Different  Fruit Dip,0.0,,"cream cheese, iced tea mix powder, orange juice, orange rind, sugar, vanilla extract",10
WMT_00885,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00885,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00886,Asian Noodle Bowl With Sesame Salmon,18.2,"carrots, cucumber","cilantro, green onion, red onion, rice wine vinegar, roma tomatoes, sesame seeds, skinless salmon fillet, teriyaki sauce, vermicelli",40
WMT_00886,Bachelor Pasta,18.2,"garlic, onion","basil, cheese, cooked spaghetti, green bell pepper, mushroom, olive oil, red bell pepper, roma tomatoes, sausage",17
WMT_00886,Captain S Tilapia,14.3,onion,"cooking spray, fresh basil leaves, garlic clove, roma tomatoes, salt and pepper, tilapia fillets",27
WMT_00887,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00887,Candy Bar Hot Chocolate,33.3,milk,"marshmallows, three musketeers candy bars",15
WMT_00887,Bacon Broccoli Cheese Ball,0.0,,"bacon, broccoli floret, cheddar cheese, cracker, pepper, philadelphia cream cheese",15
WMT_00888,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00888,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00888,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00889,Arnold Palmer  Also Called Half And Half,0.0,,"ice, iced tea, lemonade",2
WMT_00889,Arnold Palmer,0.0,,"iced tea, lemonade, vodka",2
WMT_00889,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00890,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00890,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00890,Amarillo Cheese Fries And Dip   Like The Lone Star  Copycat,0.0,,"bacon, frozen french fries, monterey jack cheese, ranch dressing, taco seasoning",40
WMT_00891,Buffalo French Fries,0.0,,"frozen french fries, garlic, hot sauce, margarine, salt",25
WMT_00891,Bacon Cheese Fries,0.0,,"bacon, cheddar cheese, frozen french fries, green onion, ranch salad dressing",50
WMT_00891,Beer Cheese Fondue In Sourdough Round  Rarebit In A Hole,0.0,,"beer, cheddar cheese, garlic cloves, mustard, round sourdough loaf, sour cream, sourdough loaf, worcestershire sauce",70
WMT_00892,Banana Oatmeal Bites,0.0,,"banana, chocolate chips, cinnamon, old fashioned oats",15
WMT_00892,Amy S Workout Winner,25.0,honey,"honey nut granola, plain yogurt, strawberries",10
WMT_00892,Almond Butter Honey Nut O S Bars,20.0,honey,"almond butter, chocolate chips, honey nut cheerios, sugar",10
WMT_00893,American Goulash,0.0,,"breadcrumbs, butter, diced tomatoes, ground beef, macaroni, onion, pepper, salt, tomato soup",60
WMT_00893,Best Ever Homemade Chili,0.0,,"campbell's tomato soup, chili hot beans, chili powder, diced tomatoes, emeril's original essence, green pepper, ground chuck, heinz ketchup, onion, pink kidney beans, sugar, tabasco sauce, tomato sauce",35
WMT_00893,A1 Steak Sauce    Clone   Copycat   Homemade Substitute,0.0,,"dijon mustard, heinz chili sauce, heinz ketchup, orange juice, orange rind, raisins, soy sauce, white vinegar",10
WMT_00894,Bacon Wrapped  Cream Cheese Stuffed Chicken Breasts,25.0,bacon,"boneless skinless chicken breast, cream cheese, green onion",50
WMT_00894,Baked Salmon Topped With Roasted Garlic And Savory Mayo,0.0,,"garlic cloves, mayonnaise, pepper, salmon fillet, salt",20
WMT_00894,Broiled Salmon With Bacon,20.0,bacon,"balsamic vinegar, fresh ground pepper, salmon fillet, salt",13
WMT_00895,Aim S Favorite Pickle Cheese Melt,25.0,butter,"american cheese, dill pickle slices, white bread",10
WMT_00895,Banana Split Bites,0.0,,"banana, greek yogurt, peanuts",65
WMT_00895,Banana Coffee Cake,16.7,"butter, eggs","all-purpose flour, baking powder, bananas, brown sugar, cake, cinnamon, greek yogurt, salt, vanilla, white sugar",70
WMT_00896,All Purpose Spray Cleaner   Dr  Oz  Show,0.0,,"borax, liquid dish soap, tap water, white vinegar",5
WMT_00896,Campfire Cinnamon Twists,0.0,,"brown paper bag, cinnamon, granulated sugar, refrigerated biscuits, skewer",10
